MEAN_X,MEAN_Y,ID,Climate _Zone,Lake_Class,Average Increase in temperature,P value
79.65584614,15.95944274,296,3,2,-0.129264901,0.169944313
83.1058715,25.30063269,1533,11,2,-0.16619109,0.106438736
80.01554177,16.15664463,1614,3,2,0.015361017,0.892160556
80.00734395,16.16191837,1613,3,2,-0.002789741,0.985105859
77.59420169,13.11296682,97,3,2,0.064081558,0.431089537
87.69883029,25.46480823,750,11,2,0.046384958,0.710129934
78.04154438,32.34521224,523,26,2,-0.008764309,0.980403894
75.93296408,14.30216436,774,6,1,-0.249305316,0.109512985
75.63153579,33.92196959,1783,8,2,-0.426929795,0.289709899
77.59030936,31.66806123,1862,12,2,-0.057570752,0.82811761
69.84235941,21.57158055,1083,6,2,-0.121453922,0.379960281
76.52717442,12.6029914,693,3,2,-0.109647307,0.301496299
88.27366731,22.97237384,1530,3,2,-0.132119171,0.161880378
80.13262942,16.53984713,1194,6,2,-0.028012913,0.706957096
74.78568663,35.33056043,645,18,2,0.117307904,0.534569382
77.08032924,30.65686438,1384,11,2,0.013553436,0.87003498
76.81400264,33.50602708,1359,18,2,0.323524603,0.108572076
81.02337768,21.09141968,913,11,2,-0.003378072,0.955561179
77.07603823,30.66164695,1383,11,2,0.055202979,0.651635191
77.64130215,12.92055105,78,3,2,-0.070804919,0.479426743
80.16823508,24.69688481,1013,11,2,0.122830896,0.392919412
78.34510442,33.65476575,1886,5,2,0.276694794,0.202352434
78.91770716,35.48677872,1545,5,2,0.068698052,0.553768687
75.51282303,33.63319649,1773,14,2,-0.294270195,0.215473669
78.92947682,35.45523439,1546,5,1,0.03681131,0.702569769
79.05695692,10.12239889,1428,3,3,0.175779079,0.489094427
77.72854297,12.99994157,204,3,2,0.086950055,0.458013173
79.05609431,9.932074773,1468,3,2,-0.234244862,0.129559677
75.71754206,11.47492341,1488,2,2,-0.162060941,0.179906499
79.04825726,10.12482235,1427,3,2,-0.081808524,0.66738786
82.14146835,17.0863135,855,3,2,-0.303234722,0.00925449
81.34050878,21.15535309,870,11,2,-0.186487048,0.101268147
72.64244825,22.09581838,832,6,2,0.066601917,0.404035047
84.65928577,25.53902733,1472,11,2,0.130493879,0.266201657
72.97535885,19.19323943,82,2,2,-0.012069417,0.839396486
78.99129994,10.13724586,1178,3,2,-0.275247804,0.099417694
70.63648434,20.85305431,1055,6,1,0.020341323,0.864185622
84.96564811,25.70518053,1492,11,2,0.112231521,0.406507011
77.26433625,28.44826027,1119,6,2,-0.075879029,0.548338865
77.69249628,12.98710447,353,3,2,0.033903527,0.777633992
83.42464109,18.10247389,1482,3,3,0.009188353,0.952933139
76.20012994,12.78986266,575,6,2,-0.109163391,0.185618267
83.37854617,18.10589409,1481,3,2,-0.208998011,0.031353662
81.05024613,21.08914218,912,11,2,-0.177413776,0.278677472
79.06149591,10.12979307,1426,3,2,0.202565298,0.104554803
83.41657379,18.10965748,372,3,2,-0.020476485,0.779164802
83.40153792,18.11321774,371,3,2,-0.091149381,0.275442671
80.65712196,16.04333568,1981,3,2,-0.289311609,0.008961996
78.98522162,10.15039521,1179,3,2,-0.089280568,0.474684901
79.19564513,11.88374865,461,3,2,-0.230963364,0.288361093
74.87288371,34.3926968,1078,17,3,-0.211228793,0.447637815
74.17737528,18.30362724,361,3,2,-0.068265513,0.487212355
78.97573105,30.74778717,1460,12,2,-0.065467555,0.83714968
85.56905644,24.67801835,824,11,2,0.091579557,0.191712301
78.84132673,9.295816842,654,3,2,0.036912675,0.781609533
80.19635501,18.28009561,1322,3,2,-0.065837898,0.420239333
70.91393488,21.46930926,278,6,3,0.096639158,0.383835571
74.93242358,34.45193558,1077,25,2,0.456017748,0.403056069
83.38227581,18.12990452,1480,3,2,-0.121857498,0.422986825
76.23071885,12.88045894,675,3,2,-0.156254234,0.241864517
86.11893368,23.73551112,1109,11,2,0.060168647,0.589242263
78.45651609,17.28913351,98,6,2,-0.072793296,0.301302611
79.13132678,10.1270239,1161,3,2,-0.115215601,0.449589114
82.64026877,26.72025215,346,11,2,0.024809372,0.706630348
75.75296316,13.69318823,617,3,2,-0.22628321,0.018794393
73.2407384,28.79878159,710,4,2,-0.050924457,0.40837605
75.93413312,13.27204453,722,6,2,-0.243704546,0.13949115
79.28122851,11.14291333,963,3,2,-0.022877079,0.797553495
79.14047513,10.11315782,1162,3,2,0.030910982,0.871307535
88.46624087,22.59897131,435,3,2,-0.168118261,0.131800478
76.00308529,13.20489932,415,3,2,-0.236760731,0.034750391
76.77460688,12.98814156,635,3,2,0.107882458,0.350904494
76.65520391,9.197523,1645,2,2,-0.05441421,0.683283602
75.73768573,14.02785972,1954,3,2,-0.278385564,0.016026413
86.1149788,23.73594538,1108,11,2,0.027882128,0.818425021
78.58548694,15.43997048,1594,6,2,-0.078252482,0.383432277
81.95172477,21.19965589,908,11,2,-0.116797668,0.286887613
78.55907898,15.48294487,1595,6,2,-0.127703828,0.240271842
79.10600111,10.0988836,1283,3,2,-0.212665229,0.027899534
76.2929495,35.0740212,2040,5,2,-0.249279577,0.579280271
82.50493629,20.87141598,1247,11,2,-0.102476055,0.270765739
82.51048966,20.87153543,1246,11,2,-0.078203185,0.408127788
75.34117661,19.89894839,533,6,1,-0.014382499,0.837709625
77.66752793,12.90481235,241,3,2,0.060141921,0.552710609
77.15912225,20.46304695,95,3,2,-0.031205905,0.479958599
81.67140089,21.23369937,879,11,2,-0.124984679,0.173868113
76.65276904,11.43007406,185,3,1,0.114273199,0.054851375
86.15450568,23.65518281,826,11,2,0.067909324,0.414886542
72.91745468,19.19145546,56,3,2,0.061986416,0.199614053
76.76382997,33.06514634,1844,22,2,0.66367148,0.03641723
78.52693105,32.74603707,246,5,2,0.082677901,0.629241147
84.76839588,24.92585615,589,11,2,-0.009431008,0.938099874
74.89739907,33.492723,1831,11,3,-0.126310162,0.589551114
76.76248955,33.06738494,1845,22,2,0.184621517,0.121102966
82.98008946,20.282262,1332,3,3,-0.420248677,0.042533809
79.0946379,10.12255607,92,3,3,-0.065982763,0.761198871
85.64507169,26.43582887,1513,11,2,0.027656714,0.779190192
80.31705769,13.42380785,1401,3,2,-0.225427501,0.046046028
79.04112129,17.93555833,1254,6,2,-0.25348298,0.090664138
81.6195519,21.23454757,878,11,2,0.06107138,0.390884417
81.6200007,21.23330189,877,11,2,-0.019649689,0.84340159
70.60704204,23.0061826,1046,6,3,0.168159083,0.084222454
76.64256694,32.64411837,1802,11,2,-0.030657546,0.909880251
76.36733045,32.6287799,1804,11,2,0.004393701,0.986247207
78.07029646,17.82141862,286,3,2,-0.318491369,0.055607992
79.09199164,9.864171196,85,3,2,-0.101978332,0.347811582
79.42827753,29.37255863,1278,12,1,-0.074308643,0.27243752
79.5309291,29.3569143,256,12,2,0.015623015,0.784681872
79.52903985,29.35147845,254,12,2,-0.00936688,0.869426159
78.55985837,15.47198676,1596,6,2,-0.010872868,0.87934961
79.58493558,29.32302959,255,12,2,-0.110296941,0.112923842
79.53278017,29.34964116,253,12,2,0.007396946,0.891491378
72.56943776,36.08781249,473,17,2,-0.281497925,0.327325811
72.54580236,36.07958358,472,17,2,0.145261316,0.603548957
78.95767444,30.91224276,270,12,2,0.244517331,0.100406392
76.89276979,33.18221021,1843,18,2,0.373934354,0.41063454
73.73519043,18.49508859,262,3,2,-0.039748646,0.496369197
76.98408961,33.15929956,1842,18,2,-0.013218545,0.820618661
80.14366341,13.04506564,266,3,2,0.032282796,0.838035891
73.94204282,15.34139593,452,2,2,-0.110845808,0.131731229
78.01337657,33.31220981,24,5,2,0.56314165,7.98E-05
74.85009541,33.50226052,1113,11,3,-0.26499328,0.094653141
83.49384032,25.02949601,1555,11,2,0.133582854,0.164005951
77.72511566,12.95833026,119,3,2,0.023738206,0.811134069
83.50142734,25.03783149,1553,11,2,0.058036383,0.606949751
83.51354646,25.02843456,1554,11,2,-0.007552386,0.971632735
80.12013844,15.44858536,1287,3,2,-0.092612673,0.252967751
86.16684742,23.33576612,1132,3,2,-0.128703599,0.20846472
